YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,18.1,18.1,,,14.8,21.8,1102,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,24.7,32.1,882,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.6,20.6,,,10.2,37.2,65,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,25.2,31.6,1928,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.2,26.2,,,22.4,30.3,1349,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,Data not reported,INC,INCNR
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.8,28.8,,,24.6,33.4,803,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.6,37.6,,,21.4,57.2,57,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.4,21.4,,,11.6,36.2,113,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.2,23.2,,,21.6,25,5099,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.4,29.4,,,25.9,33.2,1158,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27,27,,,22.9,31.6,868,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.2,20.2,,,17.1,23.7,1378,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,17.7,17.7,,,15.8,19.7,2512,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.3,20.3,,,17.6,23.3,1312,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,24.2,32.8,623,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.6,32.6,,,31.1,34.1,7470,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Total,Total,OVR,OVERALL
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.6,29.6,,,27.2,32.1,2531,,,,Male,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Gender,Male,GEN,MALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35.3,35.3,,,33.4,37.2,4939,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Gender,Female,GEN,FEMALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,46.3,46.3,,,42,50.6,1174,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,Less than high school,EDU,EDUHS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.5,33.5,,,30.8,36.2,2440,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.6,31.6,,,28.9,34.5,1967,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.6,19.6,,,17.3,22,1874,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.5,22.5,,,17.5,28.4,369,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.2,27.2,,,23.1,31.7,628,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.8,29.8,,,26.1,33.8,887,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35.3,35.3,,,32,38.8,1316,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.9,37.9,,,34.8,41,1729,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.8,39.8,,,37.4,42.3,2541,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,38.5,38.5,,,34.4,42.9,1113,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,38.6,38.6,,,35,42.4,1386,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35.2,35.2,,,30.6,40,760,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.9,27.9,,,24.2,32,874,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.6,25.6,,,21.7,29.9,805,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,9.7,9.7,,,8.5,11.2,8252,,,,,,Asian,,OWS,OWS1,Q036,VALUE,59,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.8,20.8,,,18,24,1164,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.5,39.5,,,35.4,43.7,1368,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Income,Data not reported,INC,INCNR
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.5,31.5,,,29.7,33.3,5135,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.8,34.8,,,31.8,38,1943,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,42.5,42.5,,,28.7,57.5,115,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,41.6,41.6,,,25.9,59.1,66,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.1,20.1,,,10.4,35.3,58,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33,33,,,31.5,34.4,8651,Total,,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Total,Total,OVR,OVERALL
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,29.5,34.1,3016,,,,Male,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Gender,Male,GEN,MALE
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.1,34.1,,,32.3,35.9,5635,,,,Female,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Gender,Female,GEN,FEMALE
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.2,35.2,,,31.2,39.4,1180,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,Less than high school,EDU,EDUHS
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,,,31.1,36.1,2772,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.4,34.4,,,31.7,37.3,2405,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.8,27.8,,,25.5,30.3,2285,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.9,23.9,,,18.9,29.7,363,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.3,31.3,,,27.4,35.6,731,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.1,34.1,,,30.3,38.1,964,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.7,39.7,,,36.5,43.1,1433,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.3,40.3,,,37.5,43.2,2081,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.9,26.9,,,24.8,29,3034,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.8,40.8,,,36.6,45.2,1225,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.2,35.2,,,31.6,38.8,1598,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29,29,,,24.7,33.6,871,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,,,30.6,38.7,1014,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,,,30.6,38.6,1017,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,25.9,32.1,1414,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.4,28.4,,,24.8,32.3,1512,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,Data not reported,INC,INCNR
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.1,30.1,,,28.4,31.9,6024,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,44.1,44.1,,,41,47.2,2165,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.1,24.1,,,15.6,35.3,132,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.4,30.4,,,28.8,32.2,5958,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Gender,Female,GEN,FEMALE
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.5,26.5,,,15.8,41,81,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,18.5,18.5,,,10.1,31.3,87,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.4,24.4,,,11.7,44,54,,,,,,Other,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.7,39.7,,,37.3,42.2,3016,,,,Male,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q037,VALUE,1,Gender,Male,GEN,MALE
2012,2012,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.1,30.1,,,28.4,31.8,5635,,,,Female,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q037,VALUE,1,Gender,Female,GEN,FEMALE
